i06,e10,c5,p17,l3,22738
i38,e06,c1,p13,l3,1628
i06,e10,c5,p30,l3,711
i34,e03,c5,p35,l3,43
i06,e11,c5,p04,l2,179
i14,e08,c5,p18,l3,15
i38,e06,c1,p21,l3,904
i38,e10,c4,p09,l3,99
i06,e11,c5,p02,l2,79
i06,e08,c5,p31,l2,40
i34,e03,c5,p03,l3,10
i06,e04,c5,p05,l1,121
i38,e04,c1,p11,l1,28
i38,e06,c4,p17,l3,62
i34,e08,c5,p13,l3,3
i06,e12,c5,p13,l3,52
i02,e08,c1,p23,l3,21
i02,e08,c1,p17,l3,306
i30,e09,c1,p15,l3,4
i06,e10,c5,p03,l2,65
i02,e08,c1,p21,l3,41
i34,e03,c5,p04,l3,7
i14,e11,c5,p10,l3,2
i38,e10,c1,p21,l1,22
i38,e01,c1,p35,l3,16
i06,e10,c5,p32,l2,10
i38,e11,c1,p23,l2,43
i38,e12,c1,p19,l3,1631
i14,e11,c5,p19,l3,7
i38,e10,c1,p32,l2,34
i43,e09,c1,p19,l3,2
i49,e11,c1,p33,l3,1
i46,e11,c1,p08,l3,105
i34,e04,c5,p18,l3,17
i38,e10,c4,p11,l2,2
i38,e08,c4,p05,l2,4
i06,e02,c5,p16,l1,1
i23,e01,c5,p07,l3,3
i38,e11,c4,p05,l2,5
i39,e09,c5,p35,l3,12
i38,e09,c1,p26,l2,1
i34,e01,c5,p04,l3,3
i12,e09,c5,p17,l3,1
i24,e08,c1,p19,l3,2
i07,e12,c5,p21,l3,2
i03,e09,c5,p10,l3,4
i43,e01,c1,p32,l3,1
i17,e11,c5,p11,l3,1
i38,e10,c1,p35,l1,1
i23,e01,c5,p10,l3,1
i34,e04,c5,p17,l3,1
i46,e01,c4,p03,l3,1
i38,e10,c1,p12,l4,1657
i38,e06,c1,p03,l3,1199
i46,e08,c1,p19,l3,105
i38,e04,c1,p24,l1,119
i06,e10,c5,p35,l1,45
i02,e04,c1,p10,l3,21
i06,e08,c5,p09,l2,81
i06,e11,c5,p31,l2,21
i02,e01,c1,p24,l3,2
i18,e04,c1,p35,l3,8
i17,e11,c5,p01,l3,254
i13,e11,c5,p25,l3,14
i06,e10,c3,p35,l3,163
i06,e10,c3,p02,l3,49
i17,e09,c5,p17,l3,2
i06,e10,c5,p15,l1,97
i06,e10,c5,p12,l2,30
i38,e04,c1,p32,l1,93
i38,e10,c7,p10,l3,68
i38,e08,c1,p22,l2,31
i38,e01,c1,p31,l3,7
i46,e09,c1,p19,l3,7
i41,e08,c1,p16,l3,7
i03,e04,c5,p16,l3,2
i14,e09,c5,p18,l3,1
i14,e05,c5,p24,l3,1
i17,e09,c5,p18,l3,2
i17,e04,c5,p18,l3,3
i05,e12,c1,p18,l3,2
i38,e10,c7,p07,l2,4
i13,e12,c5,p10,l3,1
i38,e11,c4,p29,l2,2
i03,e01,c5,p18,l3,1
i38,e12,c1,p14,l3,1
i07,e04,c5,p03,l3,1
i01,e01,c1,p22,l3,1
i12,e04,c5,p22,l3,3
i29,e01,c5,p35,l3,1
i21,e03,c1,p11,l3,1
i06,e10,c5,p35,l4,1604
i38,e10,c1,p03,l4,3265
i38,e01,c1,p21,l3,50
i38,e06,c1,p15,l3,506
i06,e08,c5,p28,l2,99
i34,e08,c5,p19,l3,49
i05,e03,c1,p19,l3,8
i06,e12,c5,p01,l3,49
i34,e04,c5,p01,l3,19
i38,e06,c1,p31,l3,32
i06,e09,c5,p23,l2,29
i02,e08,c1,p11,l3,34
i06,e10,c5,p30,l4,123
i06,e09,c5,p02,l2,31
i46,e11,c1,p10,l3,11
i30,e09,c1,p19,l3,4
i06,e09,c5,p25,l2,24
i38,e10,c4,p29,l3,250
i06,e10,c5,p24,l1,69
i38,e09,c1,p24,l2,50
i38,e10,c4,p18,l4,48
i34,e08,c5,p20,l3,3
i05,e08,c1,p29,l3,9
i46,e08,c4,p02,l3,85
i38,e11,c4,p35,l2,6
i06,e11,c3,p29,l2,22
i43,e09,c1,p07,l3,6
i06,e10,c3,p07,l4,4
i14,e12,c5,p30,l3,1
i17,e08,c5,p07,l3,3
i01,e08,c1,p02,l3,8
i38,e08,c7,p10,l2,7
i14,e12,c5,p19,l3,1
i12,e04,c5,p17,l3,3
i38,e10,c4,p19,l1,5
i06,e10,c3,p02,l4,1
i12,e09,c5,p11,l3,1
i07,e09,c5,p19,l3,3
i33,e03,c1,p10,l3,2
i38,e01,c4,p19,l3,2
i36,e09,c5,p35,l3,1
i02,e06,c1,p15,l3,1
i38,e08,c4,p13,l2,1
i14,e08,c5,p07,l3,1
i02,e08,c1,p28,l3,3
i38,e10,c4,p25,l4,1
i12,e09,c5,p10,l3,1
i38,e10,c4,p16,l2,1
i38,e09,c4,p24,l2,1
i02,e08,c1,p12,l3,320
i06,e04,c5,p19,l1,738
i38,e10,c4,p21,l3,288
i34,e03,c5,p29,l3,51
i01,e08,c1,p29,l3,5
i14,e12,c5,p03,l3,2
i06,e11,c5,p08,l2,45
i06,e12,c5,p11,l3,45
i38,e08,c1,p15,l2,78
i34,e03,c5,p15,l3,23
i38,e06,c1,p14,l3,297
i21,e03,c1,p10,l3,9
i06,e10,c5,p29,l1,63
i06,e10,c3,p15,l3,57
i14,e08,c5,p14,l3,13
i06,e01,c5,p22,l3,31
i38,e04,c1,p06,l1,38
i06,e10,c3,p14,l3,28
i34,e03,c5,p01,l3,34
i38,e12,c1,p16,l3,243
i34,e04,c5,p11,l3,9
i38,e12,c7,p10,l3,116
i06,e10,c3,p06,l3,52
i02,e08,c1,p15,l3,39
i14,e04,c5,p28,l3,10
i38,e12,c4,p21,l3,1
i14,e01,c5,p21,l3,1
i02,e11,c1,p17,l3,2
