i06,e11,c5,p11,l2,378
i06,e08,c5,p09,l2,373
i34,e03,c5,p01,l3,74
i06,e04,c5,p15,l1,196
i38,e10,c4,p02,l3,110
i06,e11,c5,p15,l2,667
i06,e10,c5,p28,l4,533
i38,e11,c1,p04,l2,85
i12,e08,c5,p19,l3,41
i17,e09,c5,p10,l3,59
i38,e04,c1,p04,l1,35
i16,e04,c5,p06,l3,2
i34,e08,c5,p11,l3,14
i34,e03,c5,p10,l3,359
i06,e10,c5,p09,l4,828
i06,e10,c5,p10,l2,149
i46,e11,c1,p15,l3,179
i17,e11,c5,p16,l3,82
i46,e06,c1,p35,l3,7
i38,e10,c4,p23,l3,112
i39,e01,c5,p32,l3,9
i21,e03,c1,p21,l3,6
i38,e11,c1,p05,l2,153
i38,e10,c1,p25,l1,2
i38,e10,c4,p24,l4,17
i38,e08,c1,p32,l2,19
i38,e11,c4,p15,l2,4
i06,e10,c3,p06,l4,3
i16,e09,c5,p10,l3,3
i06,e09,c5,p23,l2,25
i01,e11,c1,p24,l3,2
i46,e08,c1,p05,l3,50
i02,e08,c1,p28,l3,5
i23,e04,c5,p03,l3,17
i29,e01,c5,p35,l3,12
i14,e12,c5,p10,l3,9
i38,e10,c1,p12,l1,14
i16,e09,c5,p21,l3,2
i38,e04,c7,p10,l1,16
i33,e09,c1,p05,l3,2
i05,e03,c1,p03,l3,4
i23,e11,c5,p10,l3,7
i41,e01,c1,p35,l3,11
i27,e09,c3,p05,l3,2
i17,e11,c5,p20,l3,8
i39,e01,c5,p11,l3,8
i41,e01,c1,p10,l3,12
i46,e09,c1,p07,l3,2
i42,e05,c3,p19,l3,2
i16,e09,c5,p03,l3,3
i41,e09,c1,p22,l3,2
i34,e01,c5,p04,l3,6
i14,e04,c5,p05,l3,3
i17,e01,c5,p28,l3,3
i38,e05,c1,p16,l1,1
i46,e08,c1,p29,l3,10
i41,e04,c1,p24,l3,4
i38,e10,c4,p14,l2,1
i13,e01,c5,p01,l3,1
i06,e05,c5,p12,l1,1
i17,e09,c5,p14,l3,4
i46,e01,c1,p07,l3,1
i05,e07,c1,p08,l3,1
i38,e08,c4,p12,l2,1
i17,e08,c3,p03,l3,1
i06,e08,c3,p18,l2,1
i34,e08,c5,p02,l3,1
i48,e08,c1,p19,l3,1
i14,e04,c5,p07,l3,1
i06,e10,c3,p19,l2,1
i46,e08,c1,p24,l3,1
i41,e08,c1,p18,l3,1
i06,e08,c5,p31,l2,227
i17,e08,c5,p02,l3,16
i38,e10,c1,p32,l4,525
i06,e10,c5,p12,l4,1921
i14,e08,c5,p17,l3,49
i19,e11,c5,p10,l3,89
i06,e10,c5,p35,l3,19866
i48,e11,c1,p10,l3,17
i14,e08,c3,p17,l3,74
i06,e04,c5,p01,l1,255
i38,e10,c1,p16,l4,1236
i06,e10,c5,p25,l4,560
i34,e08,c5,p19,l3,65
i30,e01,c1,p24,l3,7
i06,e11,c5,p23,l2,124
i12,e08,c5,p11,l3,11
i02,e09,c1,p32,l3,3
i17,e04,c5,p13,l3,23
i38,e08,c1,p24,l2,66
i06,e11,c5,p31,l2,48
i34,e04,c5,p19,l3,44
i06,e11,c5,p09,l2,116
i38,e10,c4,p12,l3,302
i05,e08,c1,p35,l3,90
i13,e11,c5,p08,l3,4
i19,e05,c5,p10,l3,2
i06,e10,c5,p26,l4,138
i46,e08,c1,p10,l3,9
i42,e05,c5,p20,l3,1
i38,e10,c1,p03,l1,22
i41,e04,c1,p13,l3,4
i17,e01,c5,p04,l3,22
i38,e10,c4,p33,l3,6
i38,e08,c4,p10,l2,50
i01,e08,c1,p13,l3,25
i16,e04,c5,p21,l3,7
i17,e09,c5,p21,l3,14
i06,e01,c5,p08,l3,11
i01,e09,c1,p03,l3,9
i14,e08,c5,p22,l3,19
i38,e10,c4,p25,l3,35
i06,e10,c3,p13,l4,8
i06,e10,c5,p28,l2,3
i16,e08,c5,p14,l3,1
i16,e09,c5,p08,l3,3
i34,e09,c5,p07,l3,3
i13,e12,c5,p04,l3,2
i38,e10,c7,p07,l4,3
i05,e06,c1,p08,l3,1
i06,e10,c5,p27,l3,2
i30,e09,c1,p07,l3,1
i32,e01,c5,p19,l3,1
i34,e03,c5,p25,l3,5
i34,e01,c5,p15,l3,3
i74,e01,c5,p16,l3,2
i43,e01,c1,p19,l3,3
i48,e04,c1,p31,l3,1
i48,e11,c1,p31,l3,3
i23,e08,c5,p17,l3,3
i38,e04,c4,p04,l1,4
i14,e09,c5,p16,l3,1
i02,e09,c4,p17,l3,1
i21,e03,c1,p11,l3,1
i59,e08,c5,p12,l3,2
i38,e10,c1,p28,l2,4
i14,e04,c5,p04,l3,3
i38,e10,c1,unknown,l4,1
i42,e12,c5,p07,l3,1
i42,e05,c5,p06,l3,1
i39,e04,c5,p07,l3,5
i03,e09,c3,p19,l3,1
i17,e01,c5,p08,l3,2
i23,e08,c5,p03,l3,3
i14,e09,c5,p14,l3,3
i22,e02,c5,p13,l3,1
i01,e01,c1,p06,l3,1
i41,e07,c1,p16,l3,1
i38,e10,c1,p10,l4,10317
i06,e10,c5,p18,l3,24182
i38,e10,c1,p18,l4,955
i06,e08,c5,p14,l2,1577
i01,e08,c1,p35,l3,261
i06,e01,c5,p21,l3,149
i38,e10,c1,p05,l4,1295
i38,e06,c1,p18,l3,425
i06,e10,c5,p11,l4,2619
i06,e04,c5,p10,l1,539
i34,e03,c5,p14,l3,18
i38,e04,c1,p01,l1,48
i02,e01,c1,p21,l3,170
i47,e09,c4,p35,l3,6
i06,e10,c5,p04,l4,1278
i63,e10,c1,p35,l2,96
i16,e04,c5,p24,l3,12
i06,e10,c3,p16,l3,88
i38,e06,c1,p17,l3,309
i38,e06,c1,p25,l3,81
i31,e08,c1,p35,l3,1927
i05,e01,c1,unknown,l3,10
i63,e10,c1,p10,l2,555
i02,e01,c1,p15,l3,157
i02,e08,c1,p22,l3,96
i02,e09,c1,p04,l3,143
i02,e01,c1,p23,l3,40
i23,e04,c5,p01,l3,24
i17,e11,c5,p19,l3,140
i06,e10,c3,p32,l3,24
i38,e09,c4,p19,l2,3
i21,e12,c1,p07,l3,21
i38,e10,c1,p24,l2,35
i38,e09,c1,p09,l2,19
i06,e10,c5,p07,l2,34
i44,e08,c3,p10,l3,13
i30,e01,c1,p12,l3,16
i19,e12,c5,p10,l3,2
i38,e04,c1,p21,l1,47
i06,e01,c5,p07,l3,61
i41,e08,c1,p35,l3,20
i34,e03,c5,p09,l3,14
i05,e07,c1,p29,l3,6
i38,e09,c1,p29,l2,34
i14,e11,c5,p06,l3,1
i38,e10,c4,p31,l3,4
i42,e05,c5,p22,l3,1
i38,e07,c1,p07,l2,1
i38,e10,c1,p24,l1,9
i38,e10,c7,p07,l2,4
i16,e04,c5,p20,l3,6
i01,e04,c1,p11,l3,6
i46,e08,c1,p18,l3,3
i05,e06,c1,p03,l3,4
i03,e04,c5,p22,l3,1
i06,e09,c5,p25,l2,15
i27,e01,c5,p19,l3,7
i38,e10,c1,p29,l2,4
i42,e05,c5,p16,l3,6
i23,e09,c5,p25,l3,6
i23,e11,c5,p03,l3,2
i30,e01,c1,p03,l3,6
i41,e09,c1,p17,l3,1
i01,e04,c1,p05,l3,1
i30,e09,c1,p19,l3,2
i14,e09,c5,p04,l3,2
i21,e04,c1,p24,l3,1
i06,e05,c5,p24,l1,1
i17,e09,c5,p28,l3,3
i06,e10,c3,p31,l3,4
i29,e01,c5,p10,l3,1
i25,e08,c5,p12,l3,1
i02,e09,c4,p15,l3,3
i46,e04,c1,p18,l3,4
i06,e08,c5,p33,l2,2
i30,e01,c1,p09,l3,1
i21,e01,c1,p11,l3,1
i27,e04,c3,p05,l3,1
i89,e01,c1,p10,l3,1
i38,e08,c1,p26,l2,1
