i06,e10,c5,p03,l3,24838
i06,e11,c5,p35,l2,1074
i14,e08,c5,p29,l3,29
i38,e10,c1,p06,l3,2404
i39,e04,c5,p11,l3,19
i38,e04,c1,p22,l1,3
i38,e10,c1,p04,l3,4468
i06,e10,c5,p35,l3,22739
i38,e06,c1,p08,l3,330
i38,e10,c4,p01,l4,110
i05,e03,c1,p35,l3,37
i38,e01,c1,p29,l3,19
i34,e04,c5,p29,l3,13
i17,e11,c5,p12,l3,140
i06,e10,c5,p07,l2,89
i02,e04,c1,p16,l3,77
i17,e08,c5,p20,l3,4
i30,e04,c1,p17,l3,5
i38,e10,c4,p09,l4,16
i38,e06,c1,p20,l3,75
i06,e10,c5,p14,l2,52
i17,e04,c5,p13,l3,3
i30,e04,c1,p01,l3,5
i34,e03,c5,p12,l3,31
i02,e09,c1,p05,l3,48
i43,e09,c1,p01,l3,20
i06,e01,c3,p11,l3,3
i16,e04,c5,p05,l3,7
i17,e08,c5,p12,l3,23
i46,e08,c1,p19,l3,31
i94,e09,c1,p35,l3,16
i03,e09,c5,p22,l3,8
i34,e04,c5,p22,l3,3
i38,e06,c1,p35,l3,25
i66,e04,c3,p10,l3,6
i01,e01,c1,p26,l3,2
i17,e01,c5,p21,l3,37
i41,e07,c1,p22,l3,8
i14,e11,c5,p01,l3,2
i30,e09,c1,p16,l3,3
i46,e08,c1,p06,l3,3
i14,e04,c5,p19,l3,13
i38,e04,c1,p21,l1,11
i05,e03,c1,p21,l3,2
i34,e01,c5,p28,l3,2
i14,e08,c5,p28,l3,27
i05,e01,c1,p19,l3,15
i13,e11,c5,p13,l3,1
i34,e04,c5,p09,l3,4
i38,e11,c1,unknown,l2,7
i38,e07,c1,p07,l2,5
i89,e04,c1,p29,l3,1
i19,e10,c5,p35,l4,6
i38,e08,c1,p28,l2,6
i23,e08,c5,p29,l3,3
i16,e01,c5,p16,l3,6
i03,e04,c5,p19,l3,4
i16,e04,c5,p15,l3,3
