i06,e10,c5,p02,l3,11382
i38,e10,c1,p03,l3,11379
i02,e08,c1,p19,l3,813
i14,e04,c5,p24,l3,139
i03,e08,c5,p18,l3,3
i05,e03,c1,p17,l3,1
i14,e04,c5,p16,l3,147
i38,e10,c1,p06,l1,7
i30,e01,c1,p21,l3,21
i06,e04,c5,p35,l1,128
i46,e11,c4,p02,l3,151
i14,e04,c3,p19,l3,7
i06,e10,c3,p10,l3,240
i06,e05,c5,p16,l1,2
i38,e10,c4,p14,l4,10
i06,e01,c5,p25,l3,67
i34,e03,c5,p22,l3,13
i38,e11,c1,p22,l2,36
i38,e10,c1,unknown,l3,4
i38,e09,c1,p15,l2,45
i17,e08,c5,p12,l3,5
i39,e09,c5,p14,l3,4
i14,e09,c5,p06,l3,10
i02,e08,c1,p22,l3,57
i05,e09,c1,p05,l3,1
i17,e04,c5,p03,l3,23
i38,e01,c1,p02,l3,14
i30,e01,c1,p17,l3,3
i06,e07,c5,p19,l2,2
i14,e08,c5,p31,l3,49
i38,e10,c4,p16,l4,12
i34,e03,c5,p28,l3,5
i43,e09,c1,p19,l3,2
i42,e05,c5,p29,l3,4
i16,e04,c5,p05,l3,1
i13,e03,c5,p35,l3,2
i42,e12,c5,p15,l3,1
i46,e08,c4,p10,l3,162
i48,e11,c1,p11,l3,4
i15,e01,c6,p35,l3,5
i14,e05,c5,p07,l3,4
i23,e08,c5,p07,l3,28
i38,e04,c4,p09,l1,1
i42,e05,c5,p05,l3,3
i46,e01,c1,unknown,l3,11
i14,e05,c5,p03,l3,3
i87,e01,c5,p35,l3,1
i01,e08,c1,p17,l3,1
i39,e01,c5,p25,l3,6
i48,e11,c1,p24,l3,1
i05,e05,c1,p21,l3,2
i17,e09,c5,p32,l3,3
i17,e09,c5,p08,l3,1
i01,e08,c1,p25,l3,5
i16,e11,c5,p02,l3,2
i80,e01,c3,p35,l3,1
i17,e09,c5,p24,l3,2
i23,e08,c5,p02,l3,3
i09,e09,c3,p17,l3,1
i38,e04,c1,p25,l1,3
i46,e08,c4,p18,l3,1
i17,e04,c3,p21,l3,1
i22,e05,c5,p32,l3,1
i07,e12,c5,p20,l3,1
i07,e04,c5,p24,l3,1
i09,e09,c5,p07,l3,1
i14,e02,c5,p28,l3,1
