i06,e10,c5,p31,l3,353
i14,e12,c5,p16,l3,302
i02,e08,c1,p14,l3,95
i02,e08,c4,p35,l3,14
i06,e04,c5,p01,l1,39
i02,e08,c1,p19,l3,265
i46,e01,c1,p14,l3,1
i06,e10,c5,p13,l1,20
i06,e08,c5,p03,l2,230
i06,e11,c5,p15,l2,49
i38,e11,c4,p10,l2,1
i38,e04,c1,p15,l1,1
i12,e09,c5,p05,l3,1
i38,e08,c1,p11,l2,46
i06,e10,c5,p24,l1,6
i06,e11,c5,p07,l2,14
i38,e10,c1,p17,l1,12
i38,e11,c1,p05,l2,10
i06,e08,c5,p26,l2,3
i06,e01,c5,p35,l3,4
i14,e01,c5,p32,l3,3
i14,e08,c3,p06,l3,31
i39,e04,c5,p35,l3,21
i38,e10,c1,p23,l1,1
i14,e08,c3,p21,l3,1
i38,e11,c4,p21,l2,3
i12,e08,c5,p29,l3,5
i17,e04,c5,p20,l3,2
i06,e08,c3,p10,l2,2
i06,e08,c5,p27,l2,1
i12,e04,c5,p12,l3,2
i38,e08,c1,p09,l2,1
i38,e07,c1,p18,l2,1
i47,e09,c1,p19,l3,1
i38,e07,c1,p25,l2,1
i06,e10,c5,p11,l3,4692
i06,e10,c5,p01,l3,4170
i38,e10,c4,p12,l4,16
i38,e11,c4,p07,l2,3
i06,e01,c5,p14,l3,12
i05,e04,c1,p15,l3,7
i38,e10,c4,p02,l4,15
i38,e10,c1,p24,l1,1
i46,e04,c1,p18,l3,5
i06,e04,c5,p19,l1,108
i14,e08,c5,p14,l3,229
i16,e08,c5,p07,l3,11
i02,e08,c1,p20,l3,25
i13,e11,c5,p07,l3,1
i06,e10,c3,p08,l3,4
i38,e10,c1,p18,l2,8
i02,e09,c1,p11,l3,4
i49,e06,c1,p33,l3,1
i38,e01,c1,p35,l3,1
i05,e03,c1,p15,l3,1
i05,e01,c1,p35,l3,1
i06,e10,c5,p22,l3,968
i06,e10,c5,p02,l4,248
i38,e10,c1,p04,l3,628
i06,e10,c5,p32,l4,185
i49,e10,c1,p33,l3,57
i38,e10,c1,p18,l3,714
i38,e11,c1,p11,l2,32
i38,e11,c1,p13,l2,56
i46,e11,c1,p03,l3,145
i06,e10,c5,p28,l4,104
i38,e04,c1,p07,l1,4
i38,e09,c1,p19,l2,22
i06,e08,c5,p14,l2,507
i14,e08,c5,p21,l3,362
i06,e12,c5,p13,l3,5
i14,e09,c5,p04,l3,2
i34,e01,c5,p04,l3,3
i02,e08,c1,p24,l3,2
i38,e10,c1,p29,l1,3
i12,e08,c5,p19,l3,45
i08,e08,c1,p35,l3,20
i38,e11,c1,p20,l2,4
i38,e06,c1,p07,l3,24
i46,e08,c1,p17,l3,160
i02,e01,c4,p35,l3,4
i06,e10,c5,p33,l4,6
i14,e04,c5,p24,l3,4
i16,e04,c5,p29,l3,12
i34,e08,c5,p23,l3,2
i05,e01,c1,p21,l3,4
i01,e08,c1,p13,l3,1
i14,e04,c5,p04,l3,20
i38,e10,c1,p07,l1,2
i23,e03,c5,p01,l3,1
i38,e10,c1,p02,l4,78
i38,e10,c1,p35,l4,156
i06,e10,c5,p09,l4,103
i38,e10,c1,p17,l4,280
i06,e11,c5,p24,l2,22
i38,e10,c1,p25,l2,8
i02,e01,c1,p03,l3,17
i38,e09,c1,p11,l2,2
i02,e01,c1,p16,l3,19
i06,e04,c5,p09,l1,9
i38,e11,c1,p18,l2,12
i17,e04,c5,p19,l3,49
i17,e09,c5,p10,l3,7
i38,e06,c1,p31,l3,12
i38,e01,c1,p29,l3,5
i06,e11,c5,p16,l2,59
i46,e08,c1,p04,l3,103
i46,e08,c4,p10,l3,22
i38,e11,c1,p22,l2,5
i72,e08,c1,p35,l3,3
i38,e10,c4,p28,l2,4
i02,e08,c1,p18,l3,9
i38,e09,c1,p24,l2,5
i17,e08,c5,p21,l3,3
i06,e08,c3,p13,l2,3
i46,e08,c4,p19,l3,3
i16,e04,c5,p01,l3,6
i06,e04,c5,p23,l1,3
