i02,e08,c1,p20,l3,3
i06,e08,c5,p17,l2,882
i38,e01,c4,p19,l3,14
i06,e12,c3,p16,l3,2
i38,e01,c1,p20,l3,1
i13,e08,c5,p19,l3,184
i06,e11,c5,p17,l2,288
i17,e08,c5,p24,l3,11
i06,e04,c5,p24,l1,319
i05,e08,c1,p11,l3,10
i38,e09,c4,p11,l2,2
i06,e10,c3,p28,l3,8
i02,e09,c1,p10,l3,131
i39,e01,c5,p17,l3,3
i46,e09,c1,p13,l3,5
i05,e12,c1,p26,l3,1
i05,e04,c1,p24,l3,3
i46,e01,c1,p33,l3,3
i02,e08,c4,p24,l3,6
i38,e06,c4,p31,l3,9
i42,e05,c5,p29,l3,2
i43,e09,c1,p01,l3,3
i41,e09,c1,p24,l3,1
i38,e12,c1,p13,l3,71
i12,e08,c5,p32,l3,1
i38,e06,c1,p12,l3,871
i38,e08,c4,p19,l2,1
unknown,e10,c5,p10,l3,297
i38,e12,c1,p15,l3,7
i14,e08,c5,p24,l3,67
i23,e09,c5,p17,l3,1
i16,e08,c5,p23,l3,1
i21,e03,c1,p11,l3,1
i06,e09,c5,p16,l2,107
i41,e11,c1,p35,l3,9
i43,e09,c1,p09,l3,1
i17,e04,c5,p05,l3,16
i06,e07,c5,p11,l2,2
i38,e07,c1,p17,l2,5
i12,e08,c5,p04,l3,1
i14,e08,c5,p03,l3,87
i34,e09,c5,p28,l3,6
i59,e05,c5,p15,l3,1
i06,e05,c5,p06,l1,1
i16,e01,c5,p10,l3,1
i34,e05,c5,p01,l3,1
i17,e04,c5,p22,l3,3
i14,e08,c5,p19,l3,190
i43,e09,c1,p05,l3,10
i46,e01,c1,p19,l3,43
i02,e08,c1,p17,l3,33
i05,e12,c1,p17,l3,1
i38,e09,c4,p10,l2,10
i16,e01,c5,p16,l3,5
i30,e01,c1,p07,l3,1
i46,e09,c1,p19,l3,36
i30,e09,c1,p03,l3,6
i41,e09,c1,p23,l3,1
i46,e01,c1,p23,l3,2
i38,e06,c1,p29,l3,371
i14,e12,c5,p16,l3,1
i41,e04,c1,p15,l3,4
i38,e08,c4,p13,l2,2
i34,e09,c5,p15,l3,31
i06,e10,c3,p15,l3,383
i05,e01,c1,p16,l3,14
i06,e10,c3,p15,l4,65
i46,e01,c4,p35,l3,106
i23,e08,c5,p13,l3,1
i06,e12,c5,p33,l3,1
i46,e09,c1,p15,l3,5
i06,e12,c5,p25,l3,24
