i02,e08,c1,p20,l3,23
i17,e01,c5,p28,l3,1
i38,e01,c4,p19,l3,1
i06,e08,c5,p17,l2,2417
i38,e01,c1,p20,l3,7
i13,e08,c5,p19,l3,5
i06,e05,c5,p29,l1,3
i06,e11,c5,p17,l2,241
i17,e08,c5,p24,l3,22
i49,e06,c1,p01,l3,1
i06,e04,c5,p24,l1,155
i05,e08,c1,p11,l3,4
i38,e09,c4,p11,l2,1
i02,e09,c1,p10,l3,168
i39,e01,c5,p17,l3,14
i14,e01,c3,p16,l3,1
i05,e04,c1,p24,l3,2
i43,e09,c1,p01,l3,1
i42,e05,c5,p29,l3,7
i38,e12,c1,p13,l3,328
i16,e09,c5,p17,l3,1
i41,e07,c1,p03,l3,1
i38,e08,c4,p19,l2,1
i38,e06,c1,p12,l3,292
i14,e08,c5,p24,l3,127
i38,e12,c1,p15,l3,6
i12,e01,c5,p17,l3,1
i16,e08,c5,p23,l3,1
i06,e09,c5,p16,l2,93
i21,e03,c1,p11,l3,2
i41,e11,c1,p35,l3,8
i17,e04,c5,p05,l3,56
i06,e07,c5,p11,l2,1
i27,e11,c5,p10,l3,1
i38,e07,c1,p17,l2,1
i12,e08,c5,p04,l3,2
i34,e09,c5,p28,l3,2
i14,e08,c5,p03,l3,73
i06,e05,c5,p06,l1,1
i06,e01,c3,p16,l3,1
i16,e01,c5,p10,l3,7
i17,e04,c5,p22,l3,20
i14,e08,c5,p19,l3,392
i46,e01,c1,p19,l3,13
i05,e12,c1,p17,l3,4
i02,e08,c1,p17,l3,285
i41,e08,c1,p01,l3,5
i38,e09,c4,p10,l2,3
i16,e01,c5,p16,l3,7
i22,e02,c5,p24,l3,1
i30,e01,c1,p07,l3,8
i46,e09,c1,p19,l3,11
i30,e09,c1,p03,l3,3
i30,e01,c1,p02,l3,2
i46,e01,c1,p23,l3,3
i38,e06,c1,p29,l3,59
i41,e04,c1,p15,l3,4
i38,e08,c4,p13,l2,5
i34,e09,c5,p15,l3,3
i01,e09,c1,p26,l3,1
i06,e10,c3,p15,l3,547
i06,e10,c3,p15,l4,27
i05,e01,c1,p16,l3,1
i46,e01,c4,p35,l3,9
i06,e12,c5,p25,l3,58
i34,e04,c5,p09,l3,13
i39,e09,c5,p25,l3,1
i34,e09,c5,p02,l3,1
i23,e08,c5,p19,l3,3
i14,e12,c5,p14,l3,53
i01,e08,c1,p12,l3,10
i38,e06,c7,p32,l3,2
i14,e04,c5,p22,l3,6
i16,e09,c5,p22,l3,1
i48,e08,c1,p03,l3,15
i23,e04,c5,p10,l3,12
i29,e09,c5,p35,l3,12
i13,e11,c5,p35,l3,18
i06,e12,c5,p31,l3,23
i39,e04,c5,p15,l3,14
i38,e08,c1,p22,l2,73
i12,e04,c5,p04,l3,4
i38,e04,c1,p14,l1,6
i38,e08,c4,p17,l2,1
i38,e11,c7,p13,l2,2
i14,e09,c5,p23,l3,1
i38,e07,c1,p06,l2,2
i66,e04,c3,p11,l3,2
i23,e04,c5,p13,l3,1
i14,e01,c5,p28,l3,6
i06,e04,c5,p01,l1,377
i06,e09,c5,p25,l2,21
i47,e01,c1,p35,l3,227
i41,e09,c1,p12,l3,1
i39,e09,c5,p14,l3,1
i42,e05,c3,p21,l3,2
i19,e04,c5,p10,l3,1
i38,e04,c1,p10,l1,437
i34,e08,c5,p12,l3,28
i14,e08,c5,p17,l3,34
i38,e11,c4,p21,l2,3
i39,e09,c5,p18,l3,17
i27,e04,c5,p24,l3,1
i17,e04,c5,p09,l3,25
i15,e04,c6,p35,l3,50
i14,e04,c5,p32,l3,2
i38,e12,c1,p06,l3,1
i38,e11,c1,p16,l2,136
i34,e04,c5,p12,l3,11
i39,e04,c5,p14,l3,7
i06,e12,c5,p22,l3,112
i41,e01,c1,p35,l3,4
i02,e05,c1,p12,l3,3
i32,e11,c5,p10,l3,5
i05,e07,c1,p14,l3,2
i31,e08,c1,p35,l3,42
i02,e01,c1,p25,l3,15
i06,e12,c5,p15,l3,354
i30,e04,c1,p17,l3,4
i06,e04,c5,p31,l1,2
i38,e11,c4,p23,l2,1
i48,e11,c1,p28,l3,1
i43,e08,c1,p03,l3,1
i46,e11,c1,p04,l3,20
i06,e04,c5,p05,l1,262
i41,e11,c1,p22,l3,10
i38,e10,c1,p13,l1,30
i17,e01,c5,p13,l3,3
i23,e03,c5,p14,l3,3
i12,e01,c5,p11,l3,1
i38,e04,c1,p21,l1,39
i05,e04,c1,p35,l3,40
i19,e08,c5,p03,l3,1
i17,e09,c5,p35,l3,1
i38,e10,c1,p13,l3,8349
i06,e04,c5,p35,l1,80
i38,e10,c1,p13,l2,367
i38,e10,c1,p13,l4,2323
i30,e04,c1,p20,l3,5
i34,e09,c5,p16,l3,2
i06,e10,c5,p16,l4,2805
i41,e08,c1,p35,l3,16
i06,e10,c5,p16,l3,35113
i06,e10,c5,p16,l2,134
i17,e11,c5,p11,l3,102
i06,e10,c5,p16,l1,64
i38,e01,c4,p10,l3,3
i06,e10,c5,p35,l2,76
i06,e10,c5,p35,l1,44
i06,e10,c5,p35,l4,1762
i06,e10,c5,p35,l3,19411
i43,e08,c1,p10,l3,15
i38,e10,c1,p11,l1,19
i63,e11,c1,p10,l3,1
i38,e10,c1,p11,l2,111
i38,e10,c1,p11,l3,13395
i06,e01,c5,p11,l3,100
i38,e10,c1,p11,l4,2509
i46,e08,c1,p01,l3,10
i38,e01,c1,p17,l3,47
i38,e12,c1,p03,l3,2
i07,e08,c5,p07,l3,2
i17,e08,c5,p32,l3,4
i38,e09,c4,p29,l2,4
i29,e04,c5,p10,l3,1
i34,e08,c5,p15,l3,22
i38,e05,c1,p04,l1,1
i38,e09,c1,p08,l2,9
i07,e01,c5,p35,l3,18
i05,e12,c1,p23,l3,2
i06,e01,c5,p19,l3,312
i23,e03,c5,p22,l3,5
i33,e04,c1,p10,l3,2
i06,e01,c5,p15,l3,101
i17,e11,c5,p13,l3,25
i38,e10,c4,p23,l4,9
i38,e01,c1,p01,l3,115
i14,e01,c5,p01,l3,1
i06,e12,c5,p10,l3,576
i38,e10,c4,p23,l3,6
i41,e04,c1,p19,l3,1
i06,e09,c5,p24,l2,78
i34,e09,c5,p06,l3,1
i06,e01,c5,p06,l3,51
i06,e10,c5,p12,l4,2381
i06,e11,c5,p30,l2,9
i06,e07,c5,p08,l2,1
i12,e04,c5,p13,l3,2
i42,e05,c5,p15,l3,2
i06,e10,c5,p12,l1,63
i06,e10,c5,p12,l2,27
i34,e08,c5,p03,l3,13
i16,e04,c5,p11,l3,8
i06,e10,c5,p12,l3,28117
i41,e01,c1,p04,l3,1
i05,e01,c1,p12,l3,4
i01,e08,c1,p33,l3,1
i66,e01,c3,p35,l3,3
i13,e08,c5,p10,l3,93
i21,e01,c1,p11,l3,4
i03,e10,c5,p22,l3,2
i46,e08,c1,p22,l3,174
i38,e08,c1,p34,l2,1
i06,e01,c5,p28,l3,11
i66,e04,c3,p13,l3,1
i06,e08,c5,p32,l2,245
i64,e04,c3,p35,l3,1
i03,e10,c5,p15,l3,18
i06,e01,c5,p22,l3,32
i34,e04,c5,p13,l3,10
i06,e12,c5,p29,l3,124
i33,e03,c1,p03,l3,6
i16,e08,c5,p07,l3,22
i12,e08,c5,p16,l3,16
i39,e01,c5,p11,l3,1
i02,e01,c1,p15,l3,81
i20,e01,c5,p10,l3,1
i39,e09,c5,p03,l3,1
i107,e01,c2,p35,l3,1
i14,e08,c3,p05,l3,1
i38,e11,c4,p11,l2,3
i06,e11,c5,p35,l2,450
i06,e04,c5,p18,l1,69
i03,e09,c5,p07,l3,1
i38,e11,c1,p11,l2,307
i46,e04,c1,p24,l3,6
i01,e11,c1,p35,l3,22
i68,e09,c1,p10,l3,5
i34,e01,c5,p17,l3,4
i17,e01,c5,p05,l3,14
i17,e09,c5,p16,l3,9
i38,e11,c4,p08,l2,1
i17,e08,c5,p12,l3,26
i16,e08,c5,p05,l3,26
i16,e08,c5,p14,l3,2
i16,e01,c5,p07,l3,8
i38,e01,c1,p05,l3,38
i06,e04,c5,p23,l1,19
i38,e10,c1,p20,l1,8
i38,e09,c1,p23,l2,2
i38,e10,c1,p20,l2,5
i38,e10,c1,p20,l3,789
