i06,e11,c5,p01,l2,325
i06,e10,c5,p03,l3,19120
i06,e11,c5,p28,l2,48
i06,e08,c5,p02,l2,238
i06,e08,c5,p28,l2,438
i06,e10,c5,p12,l2,69
i17,e11,c5,p14,l3,16
i06,e11,c5,p11,l2,383
i14,e08,c5,p04,l3,15
i38,e10,c1,p32,l4,35
i13,e11,c5,p08,l3,6
i06,e09,c5,p16,l2,30
i05,e09,c1,p19,l3,8
i38,e10,c1,p02,l2,9
i38,e01,c1,p13,l3,21
i46,e08,c1,p05,l3,20
i06,e01,c5,p23,l3,16
i38,e11,c1,p04,l2,29
i06,e10,c3,p18,l3,102
i06,e10,c3,p12,l3,12
i06,e10,c3,p11,l4,23
i38,e01,c1,p05,l3,23
i34,e03,c5,p31,l3,12
i06,e04,c3,p12,l1,1
i05,e12,c1,p12,l3,5
i06,e05,c5,p11,l1,4
i38,e09,c1,p09,l2,8
i06,e09,c5,p08,l2,8
i17,e04,c5,p29,l3,3
i34,e04,c5,p02,l3,7
i05,e09,c1,p05,l3,1
i38,e09,c1,p06,l2,2
i14,e08,c3,p17,l3,2
i02,e09,c1,p08,l3,3
i38,e06,c1,p19,l3,1
i05,e12,c1,p06,l3,1
i16,e04,c5,p24,l3,1
i38,e09,c1,p25,l2,1
i42,e02,c5,p20,l3,1
i06,e10,c5,p32,l1,1
i17,e08,c5,p17,l3,1
i06,e10,c5,p05,l3,29252
i06,e12,c5,p24,l3,83
i06,e10,c5,p15,l4,2561
i46,e11,c4,p35,l3,474
i34,e08,c5,p15,l3,27
i14,e09,c5,p19,l3,19
i06,e11,c5,p21,l2,235
i06,e11,c5,p18,l2,144
i06,e08,c5,p13,l2,524
i46,e01,c1,p35,l3,310
i13,e11,c5,p01,l3,7
i02,e08,c1,p03,l3,51
i47,e09,c1,p35,l3,166
i06,e12,c5,p17,l3,85
i46,e08,c4,p14,l3,9
i14,e08,c5,p21,l3,151
i06,e12,c5,p18,l3,85
i06,e09,c5,p35,l2,22
i38,e10,c1,p04,l1,6
i38,e10,c4,p21,l3,33
i38,e10,c1,p24,l2,15
i38,e01,c4,p01,l3,3
i17,e01,c5,p11,l3,4
i23,e04,c5,p21,l3,18
i06,e10,c3,p28,l3,10
i14,e04,c5,p11,l3,6
i46,e09,c1,p03,l3,12
i17,e08,c5,p16,l3,4
i14,e08,c3,p03,l3,1
i38,e04,c1,p29,l1,8
i34,e01,c5,p12,l3,3
i16,e04,c5,p03,l3,6
i38,e10,c4,p04,l3,6
i34,e03,c5,p23,l3,7
i05,e03,c1,p10,l3,1
i38,e10,c1,p05,l1,6
i38,e07,c1,p01,l2,3
i34,e09,c5,p29,l3,1
i05,e05,c1,p10,l3,1
i05,e03,c1,p19,l3,1
i12,e01,c5,p01,l3,4
i06,e08,c3,p18,l2,4
i14,e08,c5,p20,l3,1
i43,e01,c1,p12,l3,1
i38,e10,c1,p16,l4,365
i06,e10,c5,p19,l4,1997
i06,e10,c5,p05,l4,2139
i06,e08,c5,p04,l2,636
i06,e10,c5,p08,l4,482
i14,e08,c5,p19,l3,485
i06,e09,c5,p01,l2,47
i14,e08,c5,p15,l3,288
i14,e08,c5,p35,l3,105
i38,e11,c1,p12,l2,88
i17,e04,c5,p12,l3,5
i30,e04,c1,p10,l3,13
i14,e08,c5,p22,l3,208
i46,e11,c1,p12,l3,1850
i38,e01,c1,p17,l3,14
i38,e04,c1,p08,l1,66
i38,e10,c4,p24,l4,4
i13,e08,c5,p05,l3,52
i38,e10,c4,p03,l4,26
i06,e10,c3,p04,l3,2
i05,e04,c1,p10,l3,7
i38,e11,c1,p06,l2,35
i43,e01,c1,p35,l3,5
i34,e01,c5,p35,l3,4
i38,e08,c1,p21,l2,6
i09,e01,c5,p10,l3,1
i38,e10,c4,p19,l4,9
i38,e04,c1,p32,l1,10
i05,e09,c1,p35,l3,2
i02,e01,c1,p23,l3,3
