i02,e08,c1,p20,l3,7
i38,e10,c1,p15,l1,15
i38,e01,c4,p19,l3,1
i06,e08,c5,p17,l2,604
i38,e01,c1,p20,l3,1
i38,e10,c1,p15,l3,5514
i38,e10,c1,p15,l2,69
i06,e05,c5,p29,l1,1
i38,e10,c1,p15,l4,1125
i14,e01,c5,p07,l3,1
i06,e11,c5,p17,l2,232
i05,e12,c1,p06,l3,1
i16,e11,c5,p10,l3,2
i34,e03,c5,p13,l3,20
i17,e08,c5,p24,l3,1
i17,e11,c5,p03,l3,3
i06,e04,c5,p24,l1,35
i05,e08,c1,p11,l3,1
i06,e10,c3,p28,l3,3
i02,e09,c1,p10,l3,53
i06,e10,c5,p01,l1,23
i46,e09,c1,p13,l3,1
i06,e10,c5,p01,l3,13182
i06,e10,c5,p01,l2,22
i34,e09,c5,p12,l3,6
i06,e10,c5,p01,l4,1854
i17,e08,c5,p04,l3,22
i02,e09,c1,p16,l3,13
i06,e07,c5,p21,l2,2
i42,e05,c5,p29,l3,1
i38,e12,c1,p13,l3,7
i39,e09,c5,p35,l3,2
i12,e08,c5,p32,l3,4
i07,e08,c5,p18,l3,3
i38,e06,c1,p12,l3,200
i38,e12,c1,p15,l3,16
i14,e08,c5,p24,l3,5
i38,e10,c1,p06,l4,222
i38,e10,c1,p06,l3,933
i22,e05,c5,p16,l3,2
i16,e08,c5,p23,l3,9
i38,e10,c1,p06,l2,4
i17,e04,c5,p16,l3,2
i06,e09,c5,p16,l2,39
i43,e09,c1,p09,l3,2
i17,e04,c5,p05,l3,9
i06,e07,c5,p11,l2,1
i46,e11,c1,p24,l3,1
i14,e08,c5,p03,l3,35
i12,e08,c5,p04,l3,1
i38,e08,c1,p17,l2,24
i02,e04,c1,p18,l3,22
i17,e04,c5,p22,l3,4
i14,e08,c5,p19,l3,62
i38,e11,c1,p28,l2,16
i46,e01,c1,p19,l3,19
i05,e12,c1,p17,l3,2
i02,e08,c1,p17,l3,34
i34,e08,c5,p07,l3,46
i74,e08,c5,p19,l3,6
i06,e01,c5,p17,l3,38
i46,e09,c1,p19,l3,9
i38,e06,c1,p20,l3,37
i38,e12,c1,p08,l3,1
i30,e01,c1,p02,l3,1
i46,e09,c1,p09,l3,1
i02,e08,c1,p15,l3,3
i38,e06,c1,p29,l3,20
i22,e05,c5,p35,l3,13
i34,e09,c5,p15,l3,5
i02,e08,c1,p35,l3,20
i27,e09,c5,p08,l3,1
i06,e10,c3,p15,l3,17
i06,e10,c3,p15,l4,8
i46,e01,c4,p35,l3,4
i06,e12,c5,p25,l3,671
i34,e08,c5,p35,l3,43
i46,e09,c1,p15,l3,6
i34,e04,c5,p09,l3,4
i39,e04,c5,p28,l3,1
i06,e09,c5,p21,l2,17
i17,e04,c3,p19,l3,1
i02,e09,c1,p03,l3,14
i17,e08,c5,p05,l3,6
i23,e04,c5,p10,l3,2
i34,e04,c5,p29,l3,2
i37,e08,c5,p33,l3,62
i38,e10,c1,p22,l4,98
i38,e10,c1,p22,l3,293
i38,e10,c1,p22,l2,18
i38,e04,c1,p12,l1,38
i06,e12,c5,p31,l3,2
i16,e08,c5,p03,l3,7
i38,e08,c1,p22,l2,5
i12,e04,c5,p04,l3,1
i38,e04,c1,p14,l1,2
i13,e08,c5,p12,l3,14
i14,e08,c5,p23,l3,5
i34,e08,c5,p10,l3,108
i06,e04,c5,p01,l1,83
i06,e09,c5,p25,l2,4
i20,e04,c5,p10,l3,1
i47,e01,c1,p35,l3,109
i39,e04,c5,p01,l3,8
i17,e04,c5,p02,l3,1
i38,e10,c1,p34,l3,30
i38,e10,c1,p34,l4,5
i46,e04,c1,p15,l3,1
i06,e11,c5,p10,l2,680
i38,e04,c1,p10,l1,88
i34,e08,c5,p12,l3,10
i14,e08,c5,p17,l3,44
i06,e07,c5,p03,l2,6
i27,e04,c5,p24,l3,1
i22,e05,c5,p10,l3,1
i15,e04,c6,p35,l3,10
i17,e04,c5,p09,l3,6
i38,e12,c1,p06,l3,5
i14,e04,c5,p17,l3,4
i38,e11,c1,p16,l2,45
i06,e05,c5,p14,l1,1
i06,e12,c5,p22,l3,31
i06,e12,c5,p15,l3,857
i38,e10,c1,p17,l1,5
i38,e10,c1,p17,l2,7
i38,e10,c1,p09,l4,399
i06,e04,c5,p31,l1,2
i38,e10,c1,p17,l3,2956
i38,e10,c1,p09,l3,1718
i38,e10,c1,p17,l4,681
i38,e10,c1,p09,l2,10
i38,e10,c1,p09,l1,4
i46,e11,c1,p16,l3,70
i38,e08,c1,p20,l2,35
