i02,e08,c1,p20,l3,10
i06,e08,c5,p17,l2,1389
i38,e01,c4,p19,l3,10
i38,e01,c1,p20,l3,9
i13,e08,c5,p19,l3,8
i06,e11,c5,p17,l2,313
i05,e01,c1,p34,l3,1
i17,e08,c5,p24,l3,6
i29,e09,c5,p10,l3,2
i36,e09,c3,p35,l3,13
i49,e06,c1,p01,l3,3
i06,e04,c5,p24,l1,169
i06,e10,c3,p28,l1,2
i05,e08,c1,p11,l3,1
i02,e09,c1,p10,l3,229
i06,e10,c3,p28,l3,87
i63,e12,c1,p10,l3,2
i46,e09,c1,p13,l3,1
i39,e01,c5,p17,l3,13
i06,e10,c3,p28,l4,10
i63,e11,c1,p35,l3,2
i43,e09,c1,p01,l3,1
i42,e05,c5,p29,l3,3
i41,e07,c1,p03,l3,3
i12,e08,c5,p32,l3,1
i38,e08,c4,p19,l2,8
i38,e06,c1,p12,l3,506
i14,e01,c5,p26,l3,2
i14,e08,c5,p24,l3,12
i22,e05,c5,p16,l3,1
i06,e09,c5,p16,l2,109
i41,e11,c1,p35,l3,5
i21,e03,c1,p11,l3,2
i43,e09,c1,p09,l3,2
i17,e04,c5,p05,l3,11
i06,e07,c5,p11,l2,4
i02,e01,c4,p18,l3,4
i14,e08,c5,p03,l3,8
i34,e09,c5,p28,l3,3
i16,e01,c5,p10,l3,5
i17,e04,c5,p22,l3,19
i14,e08,c5,p19,l3,180
i46,e01,c1,p19,l3,9
i38,e09,c4,p10,l2,9
i05,e12,c1,p17,l3,3
i02,e08,c1,p17,l3,588
i45,e09,c1,p07,l3,1
i30,e01,c1,p07,l3,1
i46,e09,c1,p19,l3,7
i30,e09,c1,p03,l3,10
i38,e06,c1,p29,l3,310
i14,e12,c5,p16,l3,1
i34,e09,c5,p15,l3,15
i38,e08,c4,p13,l2,1
i06,e10,c3,p15,l3,275
i05,e01,c1,p16,l3,2
i06,e10,c3,p15,l4,13
i46,e01,c4,p35,l3,10
i06,e10,c3,p15,l1,2
i06,e12,c5,p33,l3,5
i05,e01,c1,p33,l3,13
i46,e09,c1,p15,l3,6
i06,e12,c5,p25,l3,16
i02,e11,c1,p32,l3,1
i14,e12,c5,p14,l3,3
i23,e08,c5,p19,l3,3
i38,e06,c7,p32,l3,23
i01,e08,c1,p12,l3,2
i07,e01,c5,p24,l3,1
i06,e09,c3,p24,l2,1
i23,e04,c5,p10,l3,28
i38,e04,c7,p13,l1,16
i29,e09,c5,p35,l3,3
i13,e11,c5,p35,l3,39
i06,e12,c5,p31,l3,6
i39,e04,c5,p15,l3,17
i38,e08,c1,p22,l2,45
i12,e04,c5,p04,l3,4
i38,e04,c1,p14,l1,35
i38,e08,c4,p17,l2,3
i38,e11,c7,p13,l2,2
i23,e04,c5,p13,l3,1
i23,e01,c5,p04,l3,4
i06,e04,c5,p01,l1,287
i06,e09,c5,p25,l2,8
i47,e01,c1,p35,l3,404
i39,e09,c5,p14,l3,8
i06,e08,c3,p04,l2,2
i03,e08,c5,p06,l3,1
i19,e04,c5,p10,l3,4
i41,e04,c1,p13,l3,1
i38,e04,c1,p10,l1,659
i34,e08,c5,p12,l3,30
i14,e08,c5,p17,l3,24
i14,e08,c3,p08,l3,2
i38,e11,c4,p21,l2,8
i39,e09,c5,p18,l3,7
i17,e04,c5,p09,l3,27
i15,e04,c6,p35,l3,68
i02,e08,c1,p32,l3,13
i38,e12,c1,p06,l3,615
i38,e11,c1,p16,l2,96
i34,e04,c5,p12,l3,6
i39,e04,c5,p14,l3,4
i06,e12,c5,p22,l3,57
i41,e01,c1,p35,l3,10
i32,e11,c5,p10,l3,7
i31,e08,c1,p35,l3,34
i02,e01,c1,p25,l3,4
i06,e12,c5,p15,l3,261
i30,e04,c1,p17,l3,9
i06,e04,c5,p31,l1,6
i38,e11,c4,p23,l2,1
i23,e08,c5,p08,l3,1
i48,e11,c1,p28,l3,1
i65,e01,c3,p35,l3,4
i46,e11,c1,p04,l3,70
i05,e09,c1,p29,l3,3
i06,e04,c5,p05,l1,259
i38,e10,c1,p13,l1,31
i17,e01,c5,p13,l3,11
i38,e04,c1,p21,l1,73
i05,e04,c1,p35,l3,38
i67,e04,c5,p19,l3,1
i17,e09,c5,p35,l3,2
i38,e10,c1,p13,l3,12252
i38,e10,c1,p13,l2,813
i06,e04,c5,p35,l1,293
i38,e10,c1,p13,l4,3160
i82,e04,c1,p35,l3,4
i48,e09,c1,p10,l3,10
i34,e09,c5,p16,l3,17
i06,e10,c5,p16,l4,3698
i41,e08,c1,p35,l3,32
i06,e10,c5,p16,l3,39217
i06,e10,c5,p16,l2,99
i06,e10,c5,p16,l1,83
i17,e11,c5,p11,l3,21
i04,e05,c3,p10,l3,9
i38,e01,c4,p10,l3,14
i06,e10,c5,p35,l2,77
i06,e10,c5,p35,l1,43
i06,e10,c5,p35,l4,2494
i06,e10,c5,p35,l3,25728
i20,e02,c5,p03,l3,1
i14,e08,c3,p21,l3,3
i33,e03,c1,p12,l3,1
i23,e03,c5,p03,l3,2
i21,e01,c1,p21,l3,1
i03,e01,c5,p06,l3,1
i43,e08,c1,p10,l3,5
i38,e10,c1,p11,l1,25
i03,e08,c5,p14,l3,1
i43,e01,c1,p12,l3,1
i38,e10,c1,p11,l2,108
i63,e11,c1,p10,l3,1
i38,e10,c1,p11,l3,14362
i06,e01,c5,p11,l3,114
i38,e10,c1,p11,l4,2544
i38,e01,c1,p17,l3,50
i46,e08,c1,p01,l3,2
i23,e09,c5,p05,l3,5
i38,e12,c1,p03,l3,34
i17,e08,c5,p32,l3,36
i29,e04,c5,p10,l3,1
i38,e05,c1,p04,l1,1
i34,e08,c5,p15,l3,3
i38,e09,c1,p08,l2,16
i20,e08,c5,p15,l3,1
i03,e04,c5,p16,l3,4
i30,e09,c1,p12,l3,5
i07,e01,c5,p35,l3,10
i06,e01,c5,p19,l3,333
i23,e01,c5,p06,l3,1
i33,e04,c1,p10,l3,12
i72,e09,c1,p10,l3,1
i17,e11,c5,p13,l3,14
i38,e12,c1,p23,l3,1
i06,e01,c5,p15,l3,111
i38,e01,c1,p01,l3,83
i49,e08,c1,p19,l3,2
i06,e12,c5,p10,l3,591
i14,e01,c5,p01,l3,5
i43,e03,c1,p21,l3,1
i38,e10,c4,p23,l3,10
i41,e04,c1,p19,l3,9
i06,e09,c5,p24,l2,60
i34,e09,c5,p06,l3,5
i06,e01,c5,p06,l3,74
i06,e10,c5,p12,l4,3152
i06,e11,c5,p30,l2,1
i42,e05,c5,p15,l3,3
i06,e07,c5,p08,l2,1
i12,e04,c5,p13,l3,2
i06,e10,c5,p12,l1,74
i46,e08,c4,p18,l3,7
i34,e08,c5,p03,l3,3
i06,e10,c5,p12,l2,117
i16,e04,c5,p11,l3,4
